instance_id,n,p,replicate,method,step,expected_energy
ER_n006_p050_r07,6,0.5,7,baseline,40,-1.564570617780483
ER_n006_p050_r07,6,0.5,7,baseline,41,-1.6016186251875366
ER_n006_p050_r07,6,0.5,7,baseline,42,-1.6413918418821338
ER_n006_p050_r07,6,0.5,7,baseline,43,-1.6836453441770134
ER_n006_p050_r07,6,0.5,7,baseline,44,-1.7280276494536961
ER_n006_p050_r07,6,0.5,7,baseline,45,-1.7741158144848614
ER_n006_p050_r07,6,0.5,7,baseline,46,-1.8214517846773317
ER_n006_p050_r07,6,0.5,7,baseline,47,-1.8695767061665554
ER_n006_p050_r07,6,0.5,7,baseline,48,-1.9180605441991943
ER_n006_p050_r07,6,0.5,7,baseline,49,-1.966525197267543
ER_n006_p050_r07,6,0.5,7,baseline,50,-2.0146602263342896
ER_n006_p050_r07,6,0.5,7,baseline,51,-2.062231202438426
ER_n006_p050_r07,6,0.5,7,baseline,52,-2.109081404749403
ER_n006_p050_r07,6,0.5,7,baseline,53,-2.1551281016466906
ER_n006_p050_r07,6,0.5,7,baseline,54,-2.200354891396656
ER_n006_p050_r07,6,0.5,7,baseline,55,-2.244801583118976
ER_n006_p050_r07,6,0.5,7,baseline,56,-2.28855291609227
ER_n006_p050_r07,6,0.5,7,baseline,57,-2.3317271208005996
ER_n006_p050_r07,6,0.5,7,baseline,58,-2.3744649971512395
ER_n006_p050_r07,6,0.5,7,baseline,59,-2.4169198901188755
ER_n006_p050_r07,6,0.5,7,baseline,60,-2.459248722697076
ER_n006_p050_r07,6,0.5,7,baseline,61,-2.5016041140649827
ER_n006_p050_r07,6,0.5,7,baseline,62,-2.54412755581861
ER_n006_p050_r07,6,0.5,7,baseline,63,-2.5869436136344204
ER_n006_p050_r07,6,0.5,7,baseline,64,-2.6301551345884016
ER_n006_p050_r07,6,0.5,7,baseline,65,-2.67383944730312
ER_n006_p050_r07,6,0.5,7,baseline,66,-2.718045532551403
ER_n006_p050_r07,6,0.5,7,baseline,67,-2.7627921197431777
ER_n006_p050_r07,6,0.5,7,baseline,68,-2.808066643346046
ER_n006_p050_r07,6,0.5,7,baseline,69,-2.8538249877638773
ER_n006_p050_r07,6,0.5,7,baseline,70,-2.899991967904379
ER_n006_p050_r07,6,0.5,7,baseline,71,-2.946462532273747
ER_n006_p050_r07,6,0.5,7,baseline,72,-2.993103720888292
ER_n006_p050_r07,6,0.5,7,baseline,73,-3.0397574398795877
ER_n006_p050_r07,6,0.5,7,baseline,74,-3.0862441082495886
ER_n006_p050_r07,6,0.5,7,baseline,75,-3.1323671794371637
ER_n006_p050_r07,6,0.5,7,baseline,76,-3.177918445600942
ER_n006_p050_r07,6,0.5,7,baseline,77,-3.222683914844309
ER_n006_p050_r07,6,0.5,7,baseline,78,-3.266449939380987
ER_n006_p050_r07,6,0.5,7,baseline,79,-3.3090091951362193
ER_n006_p050_r07,6,0.5,7,baseline,80,-3.3501660921964254
ER_n006_p050_r07,6,0.5,7,baseline,81,-3.389741239396818
ER_n006_p050_r07,6,0.5,7,baseline,82,-3.4275746894025296
ER_n006_p050_r07,6,0.5,7,baseline,83,-3.4635278357580184
ER_n006_p050_r07,6,0.5,7,baseline,84,-3.4974839971960203
ER_n006_p050_r07,6,0.5,7,baseline,85,-3.5293478824659403
ER_n006_p050_r07,6,0.5,7,baseline,86,-3.5590442586784423
ER_n006_p050_r07,6,0.5,7,baseline,87,-3.586516228990239
ER_n006_p050_r07,6,0.5,7,baseline,88,-3.6117235472521108
ER_n006_p050_r07,6,0.5,7,baseline,89,-3.634641349984797
ER_n006_p050_r07,6,0.5,7,baseline,90,-3.655259570537513
ER_n006_p050_r07,6,0.5,7,baseline,91,-3.673583129258727
ER_n006_p050_r07,6,0.5,7,baseline,92,-3.689632793184356
ER_n006_p050_r07,6,0.5,7,baseline,93,-3.703446406974697
ER_n006_p050_r07,6,0.5,7,baseline,94,-3.7150800571236764
ER_n006_p050_r07,6,0.5,7,baseline,95,-3.724608683779802
ER_n006_p050_r07,6,0.5,7,baseline,96,-3.7321257248506328
ER_n006_p050_r07,6,0.5,7,baseline,97,-3.7377415683314217
ER_n006_p050_r07,6,0.5,7,baseline,98,-3.741580875286034
ER_n006_p050_r07,6,0.5,7,baseline,99,-3.7437791630880035
ER_n006_p050_r07,6,0.5,7,baseline,100,-3.744479329720177
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,0,-3.999988000008
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,1,-3.9999880025172474
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,2,-3.9999880198078874
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,3,-3.9999880656346507
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,4,-3.9999881520942635
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,5,-3.999988289073893
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,6,-3.9999884837707693
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,7,-3.99998874031179
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,8,-3.999989059499687
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,9,-3.999989438708169
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,10,-3.9999898719427214
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,11,-3.999990350076242
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,12,-3.9999908612595036
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,13,-3.9999913914964726
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,14,-3.999991925363563
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,15,-3.9999924468412074
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,16,-3.9999929402160386
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,17,-3.999993391003633
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,18,-3.9999937868356548
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,19,-3.9999941182525287
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,20,-3.9999943793438204
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,21,-3.9999945681840043
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,22,-3.9999946870211565
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,23,-3.9999947421904563
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,24,-3.999994743742411
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,25,-3.9999947047963413
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,26,-3.9999946406519364
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,27,-3.9999945677132236
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,28,-3.9999945022987506
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,29,-3.9999944594266785
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,30,-3.9999944516723263
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,31,-3.999994488196455
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,32,-3.9999945740348504
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,33,-3.999994709722585
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,34,-3.999994891300885
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,35,-3.9999951107222054
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,36,-3.999995356632179
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,37,-3.9999956154693215
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,38,-3.999995872788246
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,39,-3.9999961146837992
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,40,-3.99999632917589
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,41,-3.999996507410713
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,42,-3.999996644545496
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,43,-3.999996740211087
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,44,-3.999996798488032
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,45,-3.999996827383602
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,46,-3.999996837854573
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,47,-3.999996842476608
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,48,-3.9999968539088693
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,49,-3.9999968833353456
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,50,-3.999996939076267
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,51,-3.9999970255509782
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,52,-3.9999971427368255
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,53,-3.9999972862100193
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,54,-3.9999974477802316
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,55,-3.9999976166497495
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,56,-3.9999977809516696
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,57,-3.9999979294607515
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,58,-3.9999980532360833
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,59,-3.9999981469530446
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,60,-3.9999982097171465
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,61,-3.999998245220626
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,62,-3.9999982611971028
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,63,-3.999998268236583
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,64,-3.9999982781267622
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,65,-3.999998301969698
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,66,-3.9999983483703505
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,67,-3.99999842199442
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,68,-3.9999985227443
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,69,-3.9999986457081738
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,70,-3.9999987819120464
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,71,-3.999998919767297
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,72,-3.9999990469816082
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,73,-3.999999152611427
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,74,-3.9999992288989894
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,75,-3.999999272565357
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,76,-3.999999285321764
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,77,-3.9999992735005523
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,78,-3.999999246869725
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,79,-3.999999216850853
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,80,-3.9999991944773905
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,81,-3.999999188483629
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,82,-3.999999203890212
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,83,-3.999999241352075
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,84,-3.9999992973775953
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,85,-3.999999365345468
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,86,-3.999999437077636
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,87,-3.9999995046108863
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,88,-3.9999995617737656
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,89,-3.999999605230344
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,90,-3.999999634786291
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,91,-3.9999996529355917
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,92,-3.999999663813099
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,93,-3.9999996718617497
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,94,-3.9999996805852907
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,95,-3.9999996917194087
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,96,-3.9999997050242264
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,97,-3.99999971871344
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,98,-3.9999997303422266
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,99,-3.9999997378344476
ER_n006_p050_r07,6,0.5,7,warm_start_sdp,100,-3.9999997402853285
ER_n006_p050_r08,6,0.5,8,baseline,0,2.0
ER_n006_p050_r08,6,0.5,8,baseline,1,1.9990444875091702
ER_n006_p050_r08,6,0.5,8,baseline,2,1.9925059741656055
ER_n006_p050_r08,6,0.5,8,baseline,3,1.9754063230288859
ER_n006_p050_r08,6,0.5,8,baseline,4,1.943770325842379
ER_n006_p050_r08,6,0.5,8,baseline,5,1.8949038917286218
ER_n006_p050_r08,6,0.5,8,baseline,6,1.8275401655202603
ER_n006_p050_r08,6,0.5,8,baseline,7,1.7418441536718168
ER_n006_p050_r08,6,0.5,8,baseline,8,1.6392837024161475
ER_n006_p050_r08,6,0.5,8,baseline,9,1.5223899061748498
ER_n006_p050_r08,6,0.5,8,baseline,10,1.3944415290754415
ER_n006_p050_r08,6,0.5,8,baseline,11,1.2591145874023715
ER_n006_p050_r08,6,0.5,8,baseline,12,1.1201392485492805
ER_n006_p050_r08,6,0.5,8,baseline,13,0.9810017231373049
ER_n006_p050_r08,6,0.5,8,baseline,14,0.8447196580664429
ER_n006_p050_r08,6,0.5,8,baseline,15,0.7137071386446885
ER_n006_p050_r08,6,0.5,8,baseline,16,0.5897317095775582
ER_n006_p050_r08,6,0.5,8,baseline,17,0.4739529300100652
ER_n006_p050_r08,6,0.5,8,baseline,18,0.36702180051047417
ER_n006_p050_r08,6,0.5,8,baseline,19,0.2692143277070802
ER_n006_p050_r08,6,0.5,8,baseline,20,0.18057115335666152
ER_n006_p050_r08,6,0.5,8,baseline,21,0.10101836021146743
ER_n006_p050_r08,6,0.5,8,baseline,22,0.030451324472923147
ER_n006_p050_r08,6,0.5,8,baseline,23,-0.0312276495689236
ER_n006_p050_r08,6,0.5,8,baseline,24,-0.08411786489805606
ER_n006_p050_r08,6,0.5,8,baseline,25,-0.12836667419079895
ER_n006_p050_r08,6,0.5,8,baseline,26,-0.16423961847499335
ER_n006_p050_r08,6,0.5,8,baseline,27,-0.19219701946985063
ER_n006_p050_r08,6,0.5,8,baseline,28,-0.21295976769278707
ER_n006_p050_r08,6,0.5,8,baseline,29,-0.2275496789681854
ER_n006_p050_r08,6,0.5,8,baseline,30,-0.23729437289811234
ER_n006_p050_r08,6,0.5,8,baseline,31,-0.24379230542869557
ER_n006_p050_r08,6,0.5,8,baseline,32,-0.2488395032978586
ER_n006_p050_r08,6,0.5,8,baseline,33,-0.25432493852489885
ER_n006_p050_r08,6,0.5,8,baseline,34,-0.2621057399299882
ER_n006_p050_r08,6,0.5,8,baseline,35,-0.2738761372850529
ER_n006_p050_r08,6,0.5,8,baseline,36,-0.2910449257775623
ER_n006_p050_r08,6,0.5,8,baseline,37,-0.3146352645152211
ER_n006_p050_r08,6,0.5,8,baseline,38,-0.34521791963659104
ER_n006_p050_r08,6,0.5,8,baseline,39,-0.3828849699906777
ER_n006_p050_r08,6,0.5,8,baseline,40,-0.42726604133007856
ER_n006_p050_r08,6,0.5,8,baseline,41,-0.4775839960593818
ER_n006_p050_r08,6,0.5,8,baseline,42,-0.5327424065419842
ER_n006_p050_r08,6,0.5,8,baseline,43,-0.5914337432135979
ER_n006_p050_r08,6,0.5,8,baseline,44,-0.6522554886478079
ER_n006_p050_r08,6,0.5,8,baseline,45,-0.7138215351055622
ER_n006_p050_r08,6,0.5,8,baseline,46,-0.7748581007289412
ER_n006_p050_r08,6,0.5,8,baseline,47,-0.8342765780355251
ER_n006_p050_r08,6,0.5,8,baseline,48,-0.8912195775603547
ER_n006_p050_r08,6,0.5,8,baseline,49,-0.9450802564276886
ER_n006_p050_r08,6,0.5,8,baseline,50,-0.9954982144282112
ER_n006_p050_r08,6,0.5,8,baseline,51,-1.0423373831585323
ER_n006_p050_r08,6,0.5,8,baseline,52,-1.0856522678320597
ER_n006_p050_r08,6,0.5,8,baseline,53,-1.12564871928117
ER_n006_p050_r08,6,0.5,8,baseline,54,-1.1626443980394543
ER_n006_p050_r08,6,0.5,8,baseline,55,-1.1970326184225137
ER_n006_p050_r08,6,0.5,8,baseline,56,-1.229251693981646
ER_n006_p050_r08,6,0.5,8,baseline,57,-1.2597605249817336
ER_n006_p050_r08,6,0.5,8,baseline,58,-1.2890201290843466
ER_n006_p050_r08,6,0.5,8,baseline,59,-1.3174801589613732
ER_n006_p050_r08,6,0.5,8,baseline,60,-1.3455691388920044
ER_n006_p050_r08,6,0.5,8,baseline,61,-1.373687117555245
ER_n006_p050_r08,6,0.5,8,baseline,62,-1.4021996056909665
ER_n006_p050_r08,6,0.5,8,baseline,63,-1.431431982983487
ER_n006_p050_r08,6,0.5,8,baseline,64,-1.4616639588027924
ER_n006_p050_r08,6,0.5,8,baseline,65,-1.4931240895077074
ER_n006_p050_r08,6,0.5,8,baseline,66,-1.5259847149066008
ER_n006_p050_r08,6,0.5,8,baseline,67,-1.5603579036737896
ER_n006_p050_r08,6,0.5,8,baseline,68,-1.5962930395222186
ER_n006_p050_r08,6,0.5,8,baseline,69,-1.633776528345771
ER_n006_p050_r08,6,0.5,8,baseline,70,-1.672733809567435
ER_n006_p050_r08,6,0.5,8,baseline,71,-1.7130335101922718
ER_n006_p050_r08,6,0.5,8,baseline,72,-1.7544933047645042
ER_n006_p050_r08,6,0.5,8,baseline,73,-1.796886931123671
ER_n006_p050_r08,6,0.5,8,baseline,74,-1.839951888474337
ER_n006_p050_r08,6,0.5,8,baseline,75,-1.8833975585681386
ER_n006_p050_r08,6,0.5,8,baseline,76,-1.9269137295996268
ER_n006_p050_r08,6,0.5,8,baseline,77,-1.9701796397634426
ER_n006_p050_r08,6,0.5,8,baseline,78,-2.012873610795527
ER_n006_p050_r08,6,0.5,8,baseline,79,-2.054683111061694
ER_n006_p050_r08,6,0.5,8,baseline,80,-2.0953147577296107
ER_n006_p050_r08,6,0.5,8,baseline,81,-2.134503472393398
ER_n006_p050_r08,6,0.5,8,baseline,82,-2.1720198704038536
ER_n006_p050_r08,6,0.5,8,baseline,83,-2.2076750588640617
ER_n006_p050_r08,6,0.5,8,baseline,84,-2.2413223303950796
ER_n006_p050_r08,6,0.5,8,baseline,85,-2.2728556923041445
ER_n006_p050_r08,6,0.5,8,baseline,86,-2.3022056548430285
ER_n006_p050_r08,6,0.5,8,baseline,87,-2.329333111881608
ER_n006_p050_r08,6,0.5,8,baseline,88,-2.3542224025695693
ER_n006_p050_r08,6,0.5,8,baseline,89,-2.3768746988212164
ER_n006_p050_r08,6,0.5,8,baseline,90,-2.3973027116987873
ER_n006_p050_r08,6,0.5,8,baseline,91,-2.41552737353312
ER_n006_p050_r08,6,0.5,8,baseline,92,-2.431576686053605
ER_n006_p050_r08,6,0.5,8,baseline,93,-2.445486411237242
ER_n006_p050_r08,6,0.5,8,baseline,94,-2.457301827697867
ER_n006_p050_r08,6,0.5,8,baseline,95,-2.467079495675394
ER_n006_p050_r08,6,0.5,8,baseline,96,-2.474887964595021
ER_n006_p050_r08,6,0.5,8,baseline,97,-2.4808066669721507
ER_n006_p050_r08,6,0.5,8,baseline,98,-2.4849228446562006
ER_n006_p050_r08,6,0.5,8,baseline,99,-2.4873271336674057
ER_n006_p050_r08,6,0.5,8,baseline,100,-2.4881091979112853
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,0,-2.999984000012
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,1,-2.999984004106017
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,2,-2.9999840323158393
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,3,-2.9999841070730677
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,4,-2.999984248075432
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,5,-2.99998447135724
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,6,-2.9999847884697335
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,7,-2.9999852058234513
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,8,-2.999985724241481
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,9,-2.9999863387662344
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,10,-2.9999870387524714
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,11,-2.999987808266175
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,12,-2.9999886267925095
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,13,-2.999989470237737
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,14,-2.999990312189631
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,15,-2.9999911253809493
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,16,-2.9999918832812766
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,17,-2.9999925617264283
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,18,-2.999993140482762
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,19,-2.999993604638039
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,20,-2.9999939457119904
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,21,-2.999994162389643
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,22,-2.99999426079893
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,23,-2.9999942542808573
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,24,-2.9999941626346542
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,25,-2.999994010859549
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,26,-2.9999938274568096
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,27,-2.9999936423969276
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,28,-2.9999934848934164
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,29,-2.999993381152959
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,30,-2.999993352287664
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,31,-2.9999934125760577
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,32,-2.99999356824317
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,33,-2.99999381689609
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,34,-2.9999941477011545
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,35,-2.9999945423252092
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,36,-2.999994976591597
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,37,-2.999995422727869
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,38,-2.9999958520143912
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,39,-2.9999962375890803
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,40,-2.999996557130664
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,41,-2.9999967951373496
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,42,-2.9999969445427594
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,43,-2.9999970074672673
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,44,-2.999996994986594
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,45,-2.9999969259039543
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,46,-2.9999968246265096
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,47,-2.9999967183581764
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,48,-2.9999966339151682
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,49,-2.9999965945339357
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,50,-2.999996617062784
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,51,-2.9999967099013922
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,52,-2.9999968719759282
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,53,-2.999997092917347
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,54,-2.9999973544593463
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,55,-2.9999976329085216
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,56,-2.9999979023847403
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,57,-2.9999981384075016
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,58,-2.999998321334615
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,59,-2.9999984391575407
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,60,-2.9999984892288953
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,61,-2.9999984786370337
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,62,-2.9999984231339325
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,63,-2.9999983447398897
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,64,-2.9999982683591155
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,65,-2.999998217909705
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,66,-2.9999982125690186
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,67,-2.999998263739672
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,68,-2.9999983732453237
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,69,-2.9999985330785806
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,70,-2.9999987267721764
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,71,-2.99999893218904
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,72,-2.9999991252748344
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,73,-2.9999992841346135
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,74,-2.999999392721281
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,75,-2.999999443477153
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,76,-2.9999994384480715
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,77,-2.999999388664513
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,78,-2.9999993119073767
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,79,-2.999999229286231
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,80,-2.9999991612918517
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,81,-2.999999124092107
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,82,-2.9999991267932824
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,83,-2.999999170191487
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,84,-2.9999992472278056
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,85,-2.999999344999999
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,86,-2.9999994478508696
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,87,-2.9999995408251414
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,88,-2.9999996127177306
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,89,-2.999999658047433
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,90,-2.999999677558852
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,91,-2.9999996772203827
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,92,-2.9999996660581214
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,93,-2.9999996534501454
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,94,-2.999999646626125
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,95,-2.9999996490374934
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,96,-2.999999659999802
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,97,-2.9999996756300065
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,98,-2.999999690712631
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,99,-2.999999700844268
ER_n006_p050_r08,6,0.5,8,warm_start_sdp,100,-2.999999704116858
